character names;puid order;puid_order offset;character order;character order offset;*model;*model offset;category;category offset;class id;class id offset;age;age offset;is_woman;is_woman offset;is_face_correct;is_face_correct offset;height;height offset;height_range;height_range offset;body_type;body_type offset;language;language offset;bag_type;bag_type offset;tex_skin;tex_skin offset;tex_face1;tex_face1 offset;tex_face2;tex_face2 offset;tex_face3;tex_face3 offset;tex_face4;tex_face4 offset;tex_hair1;tex_hair1 offset;tex_hair2;tex_hair2 offset;tex_tops1;tex_tops1 offset;tex_tops2;tex_tops2 offset;tex_tops3;tex_tops3 offset;tex_tops4;tex_tops4 offset;tex_btms1;tex_btms1 offset;tex_btms2;tex_btms2 offset;tex_btms3;tex_btms3 offset;dedit_category;dedit_category offset;dedit;dedit offset;face;face offset;hair;hair offset;tops;tops offset;btms;btms offset;face_flags;face_flags offset;hair_flags;hair_flags offset;tops_flags;tops_flags offset;btms_flags;btms_flags offset;cloth_physics;cloth_physics offset;shoes_kind;shoes_kind offset;auto_wrinke_scale;auto_wrinkle_scale offset;can_sit;can_sit offset;is_use_fur;is_use_fur offset;ui_face_texture;ui_face_texture offset
c_ea_C01_smoker;13647;119411;2875;177168;11388;211922;2;216619;26;224310;6;231067;0;233367;1;233975;170;239970;0;249598;2;256355;2;261171;0;265987;0;270803;0;275619;0;280435;0;285251;0;290067;0;294883;0;299699;7;304515;0;309331;1;314147;0;318963;0;323779;0;328595;0;333411;3;338227;3;351668;43;370924;254;390180;691;409436;0;428692;38912;459448;35184372088848;497952;204472320;536456;0;574960;0;590823;1;593943;1.0;607388;1;615503;0;616108;0;622106
c_ea_C01_takeo;10636;108167;2876;165924;10013;206300;2;216620;14;224312;6;231068;0;233367;1;233975;170;239972;0;249600;2;256356;2;261172;0;265988;0;270804;0;275620;0;280436;0;285252;0;290068;0;294884;0;299700;0;304516;0;309332;0;314148;0;318964;0;323780;0;328596;0;333412;4;338228;16;351672;150;370928;0;390184;592;409440;1058;428696;133120;459456;64;497960;5242880;536464;77309411328;574968;0;590823;2;593944;1.0;607392;1;615503;0;616108;0;622108
c_ea_C01_yaji01;10637;108171;2877;165928;12829;206302;2;216621;26;224314;6;231069;0;233367;1;233975;170;239974;0;249602;2;256357;2;261173;0;265989;0;270805;0;275621;0;280437;0;285253;0;290069;1;294885;0;299701;0;304517;0;309333;0;314149;0;318965;0;323781;1;328597;0;333413;1;338229;48;351676;43;370932;259;390188;454;409444;1028;428700;38912;459464;35184372088864;497968;137363456;536472;77309411328;574976;0;590823;1;593945;1.0;607396;1;615503;0;616108;0;622110
c_ea_C01_yaji02;10638;108175;2878;165932;12830;206304;2;216622;26;224316;6;231070;0;233367;1;233975;170;239976;0;249604;2;256358;2;261174;0;265990;0;270806;0;275622;0;280438;0;285254;0;290070;0;294886;0;299702;0;304518;2;309334;0;314150;0;318966;0;323782;2;328598;0;333414;1;338230;47;351680;81;370936;254;390192;384;409448;1031;428704;6144;459472;8;497976;3145728;536480;25769803776;574984;0;590823;1;593946;1.0;607400;1;615503;0;616108;0;622112
c_ea_C01_yaji03;10639;108179;2879;165936;12831;206306;2;216623;26;224318;5;231071;0;233367;1;233975;170;239978;0;249606;2;256359;2;261175;0;265991;0;270807;0;275623;0;280439;0;285255;0;290071;0;294887;0;299703;0;304519;0;309335;0;314151;0;318967;0;323783;1;328599;0;333415;1;338231;51;351684;41;370940;254;390196;378;409452;1073;428708;6144;459480;16;497984;3145728;536488;42949672960;574992;0;590823;2;593947;1.0;607404;1;615503;0;616108;0;622114
c_ea_C02_arakawa01;10640;108183;2880;165940;12832;206308;2;216624;307;224320;6;231072;0;233368;1;233976;180;239980;0;249608;2;256360;3;261176;0;265992;0;270808;50;275624;0;280440;0;285256;0;290072;0;294888;0;299704;0;304520;1;309336;2;314152;5;318968;0;323784;0;328600;0;333416;36;338232;1;351688;14;370944;254;390200;480;409456;1028;428712;137216;459488;8;497992;2351955968;536496;94489280512;575000;0;590824;1;593948;1.0;607408;1;615504;0;616109;13968;622116
c_ea_C02_arakawa02;10641;108187;2881;165944;12833;206310;2;216625;307;224322;6;231073;0;233368;1;233976;180;239982;0;249610;2;256361;3;261177;0;265993;0;270809;51;275625;0;280441;0;285257;0;290073;3;294889;0;299705;1;304521;2;309337;0;314153;5;318969;0;323785;1;328601;0;333417;37;338233;2;351692;7;370948;254;390204;372;409460;1028;428716;1125899906848768;459496;16;498000;2286944256;536504;42949672960;575008;0;590824;1;593949;1.0;607412;1;615504;0;616109;13969;622118
c_ea_C02_arakawa03;10642;108191;2882;165948;12834;206312;2;216626;307;224324;6;231074;0;233368;1;233976;175;239984;0;249612;2;256362;3;261178;0;265994;0;270810;52;275626;0;280442;2;285258;0;290074;0;294890;0;299706;2;304522;3;309338;3;314154;5;318970;2;323786;2;328602;0;333418;36;338234;3;351696;19;370952;254;390208;540;409464;1028;428720;562949953427456;459504;2;498008;2351955968;536512;77309411328;575016;0;590824;1;593950;1.0;607416;1;615504;0;616109;13970;622120
c_ea_C02_arakawa04;10643;108195;2883;165952;12835;206314;2;216627;307;224326;6;231075;0;233368;1;233976;185;239986;0;249614;2;256363;3;261179;0;265995;0;270811;53;275627;0;280443;0;285259;0;290075;0;294891;0;299707;2;304523;4;309339;0;314155;5;318971;1;323787;0;328603;0;333419;37;338235;4;351700;20;370956;254;390212;628;409468;1028;428724;6144;459512;4;498016;2291138560;536520;25769803776;575024;0;590824;1;593951;1.0;607420;1;615504;0;616109;13971;622122
c_ea_C02_arakawa05;10644;108199;2884;165956;10014;206316;2;216628;307;224328;6;231076;0;233368;1;233976;180;239988;0;249616;2;256364;3;261180;0;265996;0;270812;40;275628;0;280444;0;285260;0;290076;3;294892;0;299708;3;304524;5;309340;0;314156;5;318972;3;323788;1;328604;0;333420;36;338236;5;351704;14;370960;254;390216;480;409472;1028;428728;6144;459520;2;498024;2286944256;536528;42949672960;575032;0;590824;1;593952;1.0;607424;1;615504;0;616109;13972;622124
c_ea_C02_arakawa06;10645;108203;2885;165960;12836;206318;2;216629;307;224330;6;231077;0;233368;1;233976;175;239990;0;249618;2;256365;3;261181;0;265997;0;270813;41;275629;0;280445;0;285261;0;290077;0;294893;0;299709;4;304525;6;309341;0;314157;5;318973;2;323789;2;328605;0;333421;37;338237;6;351708;7;370964;254;390220;372;409476;1028;428732;6144;459528;4;498032;2291138560;536536;77309411328;575040;0;590824;1;593953;1.0;607428;1;615504;0;616109;13973;622126
c_ea_C02_girlsbar01;13464;118683;2886;176440;14063;211558;2;216630;307;224332;6;231078;0;233368;1;233976;175;239992;0;249620;2;256366;3;261182;0;265998;0;270814;42;275630;0;280446;0;285262;0;290078;0;294894;0;299710;0;304526;27;309342;10;314158;5;318974;4;323790;1;328606;0;333422;37;338238;10;351712;7;370968;254;390224;528;409480;1028;428736;281474976847872;459536;16;498040;2286944256;536544;25769803776;575048;0;590824;1;593954;1.0;607432;1;615504;0;616109;13974;622128
c_ea_C02_girlsbar02;13465;118687;2887;176444;14509;211560;2;216631;307;224334;6;231079;0;233368;1;233976;180;239994;0;249622;2;256367;3;261183;0;265999;0;270815;43;275631;0;280447;0;285263;0;290079;3;294895;0;299711;3;304527;29;309343;11;314159;5;318975;4;323791;2;328607;0;333423;37;338239;1;351716;19;370972;254;390228;384;409484;1028;428740;71680;459544;8;498048;2286944256;536552;42949672960;575056;0;590824;1;593955;1.0;607436;1;615504;0;616109;13975;622130
c_ea_C02_kankou01;13649;119419;2888;177176;11390;211926;2;216632;26;224336;5;231080;0;233369;1;233977;170;239996;0;249624;2;256368;5;261184;0;266000;0;270816;0;275632;0;280448;2;285264;0;290080;0;294896;3;299712;0;304528;10;309344;0;314160;0;318976;3;323792;6;328608;0;333424;1;338240;56;351720;78;370976;259;390232;434;409488;1031;428744;71680;459552;0;498056;3145728;536560;42949672960;575064;0;590825;2;593956;1.0;607440;1;615505;0;616110;0;622132
c_ea_C02_kankou02;13650;119423;2889;177180;11391;211928;2;216633;26;224338;7;231081;0;233369;1;233977;170;239998;0;249626;2;256369;5;261185;0;266001;0;270817;0;275633;0;280449;0;285265;0;290081;0;294897;0;299713;0;304529;9;309345;1;314161;0;318977;0;323793;7;328609;0;333425;10;338241;9;351724;42;370980;254;390236;382;409492;1073;428748;71680;459560;4;498064;3145728;536568;42949672960;575072;0;590825;2;593957;1.0;607444;1;615505;0;616110;0;622134
c_ea_C02_kankou03;13651;119427;2890;177184;11392;211930;2;216634;26;224340;5;231082;0;233369;1;233977;170;240000;0;249628;2;256370;5;261186;0;266002;0;270818;0;275634;0;280450;1;285266;0;290082;0;294898;0;299714;0;304530;6;309346;0;314162;0;318978;0;323794;4;328610;0;333426;8;338242;10;351728;60;370984;254;390240;530;409496;1030;428752;38912;459568;0;498072;3145728;536576;42949672960;575080;0;590825;2;593958;1.0;607448;1;615505;0;616110;0;622136
c_ea_C02_kankou04;13652;119431;2891;177188;11393;211932;2;216635;26;224342;6;231083;0;233369;1;233977;170;240002;0;249630;2;256371;5;261187;0;266003;0;270819;0;275635;0;280451;0;285267;0;290083;0;294899;0;299715;9;304531;10;309347;0;314163;0;318979;0;323795;1;328611;0;333427;8;338243;47;351732;77;370988;254;390244;384;409500;1028;428756;6144;459576;16;498080;3145728;536584;42949672960;575088;0;590825;1;593959;1.0;607452;1;615505;0;616110;0;622138
c_ea_C02_kankou05;13653;119435;2892;177192;11394;211934;2;216636;26;224344;7;231084;0;233369;1;233977;170;240004;0;249632;2;256372;5;261188;0;266004;0;270820;0;275636;0;280452;0;285268;0;290084;1;294900;4;299716;0;304532;0;309348;0;314164;0;318980;3;323796;3;328612;0;333428;10;338244;5;351736;53;370992;259;390248;591;409504;1031;428760;71680;459584;4398046511108;498088;137363456;536592;42949672960;575096;0;590825;2;593960;1.0;607456;1;615505;0;616110;0;622140
c_ea_C02_oumi_mou01;11880;112351;2893;170108;13769;208392;2;216637;307;224346;5;231085;0;233369;1;233977;175;240006;0;249634;2;256373;3;261189;0;266005;0;270821;24;275637;0;280453;11;285269;0;290085;4;294901;0;299717;1;304533;9;309349;1;314165;5;318981;0;323797;0;328613;0;333429;3;338245;3;351740;19;370996;254;390252;682;409508;0;428764;562949953427456;459592;4;498096;2356150272;536600;34359738368;575104;0;590825;1;593961;1.0;607460;1;615505;0;616110;0;622142
c_ea_C02_oumi_mou02;11881;112355;2894;170112;13770;208394;2;216638;307;224348;5;231086;0;233369;1;233977;185;240008;0;249636;2;256374;3;261190;0;266006;0;270822;26;275638;0;280454;0;285270;0;290086;3;294902;0;299718;13;304534;11;309350;8;314166;5;318982;0;323798;0;328614;0;333430;3;338246;4;351744;20;371000;254;390256;692;409512;0;428768;562949953443840;459600;8;498104;2351955968;536608;17179869184;575112;0;590825;1;593962;1.0;607464;1;615505;0;616110;0;622144
c_ea_C02_oumi_mou03;11882;112359;2895;170116;13771;208396;2;216639;307;224350;5;231087;0;233369;1;233977;180;240010;0;249638;2;256375;3;261191;0;266007;0;270823;27;275639;0;280455;0;285271;0;290087;0;294903;0;299719;12;304535;14;309351;7;314167;5;318983;0;323799;0;328615;0;333431;3;338247;4;351748;14;371004;254;390260;693;409516;0;428772;137216;459608;16;498112;2286944256;536616;68719476736;575120;0;590825;1;593963;1.0;607468;1;615505;0;616110;0;622146
c_ea_C02_oumi_mou04;11883;112363;2896;170120;13772;208398;2;216640;307;224352;5;231088;0;233370;1;233978;175;240012;0;249640;2;256376;3;261192;0;266008;0;270824;28;275640;0;280456;11;285272;0;290088;4;294904;0;299720;10;304536;17;309352;6;314168;5;318984;0;323800;0;328616;0;333432;3;338248;4;351752;7;371008;254;390264;682;409520;0;428776;22528;459616;2;498120;2351955968;536624;34359738368;575128;0;590826;1;593964;1.0;607472;1;615506;0;616111;0;622148
c_ea_C02_oumi_mou05;11884;112367;2897;170124;13773;208400;2;216641;307;224354;5;231089;0;233370;1;233978;185;240014;0;249642;2;256377;3;261193;0;266009;0;270825;30;275641;0;280457;0;285273;0;290089;3;294905;0;299721;9;304537;11;309353;5;314169;5;318985;0;323801;0;328617;0;333433;3;338249;4;351756;19;371012;254;390268;691;409524;0;428780;6144;459624;2;498128;2351955968;536632;17179869184;575136;0;590826;1;593965;1.0;607476;1;615506;0;616111;0;622150
c_ea_C02_oumi_mou06;11885;112371;2898;170128;13774;208402;2;216642;307;224356;6;231090;0;233370;1;233978;180;240016;0;249644;2;256378;3;261194;0;266010;0;270826;44;275642;0;280458;0;285274;0;290090;3;294906;0;299722;7;304538;14;309354;3;314170;5;318986;0;323802;0;328618;0;333434;3;338250;4;351760;20;371016;254;390272;694;409528;0;428784;1125899906848768;459632;4;498136;2351955968;536640;34359738368;575144;0;590826;1;593966;1.0;607480;1;615506;0;616111;0;622152
c_ea_C02_oumi_mou07;11886;112375;2899;170132;13775;208404;2;216643;307;224358;6;231091;0;233370;1;233978;175;240018;0;249646;2;256379;3;261195;0;266011;0;270827;45;275643;0;280459;0;285275;0;290091;0;294907;0;299723;6;304539;12;309355;2;314171;5;318987;0;323803;0;328619;0;333435;3;338251;4;351764;14;371020;254;390276;681;409532;0;428788;6144;459640;8;498144;2351955968;536648;17179869184;575152;0;590826;1;593967;1.0;607484;1;615506;0;616111;0;622154
c_ea_C02_oumi_mou08;11887;112379;2900;170136;13776;208406;2;216644;307;224360;6;231092;0;233370;1;233978;185;240020;0;249648;2;256380;3;261196;0;266012;0;270828;50;275644;0;280460;0;285276;0;290092;0;294908;0;299724;5;304540;14;309356;1;314172;5;318988;0;323804;0;328620;0;333436;3;338252;4;351768;7;371024;254;390280;692;409536;0;428792;137216;459648;16;498152;2286944256;536656;68719476736;575160;0;590826;1;593968;1.0;607488;1;615506;0;616111;0;622156
c_ea_C02_oumi_mou09;11888;112383;2901;170140;13777;208408;2;216645;307;224362;6;231093;0;233370;1;233978;180;240022;0;249650;2;256381;3;261197;0;266013;0;270829;51;275645;0;280461;10;285277;0;290093;1;294909;0;299725;4;304541;25;309357;4;314173;5;318989;0;323805;0;328621;0;333437;3;338253;4;351772;19;371028;254;390284;693;409540;0;428796;6144;459656;2;498160;2351955968;536664;34359738368;575168;0;590826;1;593969;1.0;607492;1;615506;0;616111;0;622158
c_ea_C02_oumi_mou10;11889;112387;2902;170144;13778;208410;2;216646;307;224364;6;231094;0;233370;1;233978;175;240024;0;249652;2;256382;3;261198;0;266014;0;270830;52;275646;0;280462;0;285278;0;290094;0;294910;0;299726;3;304542;26;309358;7;314174;5;318990;0;323806;0;328622;0;333438;3;338254;4;351776;20;371032;254;390288;682;409544;0;428800;6144;459664;4;498168;2351955968;536672;17179869184;575176;0;590826;1;593970;1.0;607496;1;615506;0;616111;0;622160
c_ea_C02_oumi_mou11;11890;112391;2903;170148;13779;208412;2;216647;307;224366;6;231095;0;233370;1;233978;185;240026;0;249654;2;256383;3;261199;0;266015;0;270831;53;275647;0;280463;10;285279;1;290095;1;294911;0;299727;2;304543;29;309359;5;314175;5;318991;0;323807;0;328623;0;333439;3;338255;4;351780;14;371036;254;390292;691;409548;0;428804;137216;459672;8;498176;2351955968;536680;68719476736;575184;0;590826;1;593971;1.0;607500;1;615506;0;616111;0;622162
c_ea_C02_oumi_mou12;11891;112395;2904;170152;13780;208414;2;216648;307;224368;6;231096;0;233371;1;233979;180;240028;0;249656;2;256384;3;261200;0;266016;0;270832;40;275648;0;280464;0;285280;0;290096;0;294912;0;299728;1;304544;26;309360;2;314176;5;318992;0;323808;0;328624;0;333440;3;338256;4;351784;7;371040;254;390296;694;409552;0;428808;6144;459680;16;498184;2351955968;536688;34359738368;575192;0;590827;1;593972;1.0;607504;1;615507;0;616112;0;622164
c_ea_C02_oumi_mou13;11892;112399;2905;170156;13781;208416;2;216649;307;224370;6;231097;0;233371;1;233979;175;240030;0;249658;2;256385;3;261201;0;266017;0;270833;41;275649;0;280465;1;285281;0;290097;0;294913;0;299729;0;304545;34;309361;2;314177;5;318993;0;323809;0;328625;0;333441;3;338257;4;351788;19;371044;254;390300;681;409556;0;428812;6144;459688;0;498192;2351955968;536696;17179869184;575200;0;590827;1;593973;1.0;607508;1;615507;0;616112;0;622166
c_ea_C02_oumi_mou14;11893;112403;2906;170160;13782;208418;2;216650;307;224372;6;231098;0;233371;1;233979;180;240032;0;249660;2;256386;3;261202;0;266018;0;270834;42;275650;0;280466;10;285282;0;290098;1;294914;0;299730;4;304546;25;309362;4;314178;5;318994;0;323810;0;328626;0;333442;3;338258;4;351792;20;371048;254;390304;692;409560;0;428816;6144;459696;2;498200;2351955968;536704;34359738368;575208;0;590827;1;593974;1.0;607512;1;615507;0;616112;0;622168
c_ea_C02_oumi_mou15;11894;112407;2907;170164;13783;208420;2;216651;307;224374;6;231099;0;233371;1;233979;175;240034;0;249662;2;256387;3;261203;0;266019;0;270835;43;275651;0;280467;0;285283;0;290099;0;294915;0;299731;4;304547;26;309363;7;314179;5;318995;0;323811;0;328627;0;333443;3;338259;4;351796;14;371052;254;390308;693;409564;0;428820;6144;459704;4;498208;2351955968;536712;17179869184;575216;0;590827;1;593975;1.0;607516;1;615507;0;616112;0;622170
c_ea_C02_oumi_mou16;11895;112411;2908;170168;13784;208422;2;216652;307;224376;6;231100;0;233371;1;233979;185;240036;0;249664;2;256388;3;261204;0;266020;0;270836;44;275652;0;280468;11;285284;1;290100;1;294916;0;299732;2;304548;29;309364;5;314180;5;318996;0;323812;0;328628;0;333444;3;338260;4;351800;7;371056;254;390312;682;409568;0;428824;137216;459712;8;498216;2351955968;536720;68719476736;575224;0;590827;1;593976;1.0;607520;1;615507;0;616112;0;622172
c_ea_C02_oumi_mou17;11896;112415;2909;170172;13785;208424;2;216653;307;224378;6;231101;0;233371;1;233979;180;240038;0;249666;2;256389;3;261205;0;266021;0;270837;45;275653;0;280469;0;285285;0;290101;0;294917;0;299733;1;304549;26;309365;2;314181;5;318997;0;323813;0;328629;0;333445;3;338261;4;351804;19;371060;254;390316;691;409572;0;428828;6144;459720;16;498224;2351955968;536728;34359738368;575232;0;590827;1;593977;1.0;607524;1;615507;0;616112;0;622174
c_ea_C02_oumi_mou18;11897;112419;2910;170176;13786;208426;2;216654;307;224380;6;231102;0;233371;1;233979;175;240040;0;249668;2;256390;3;261206;0;266022;0;270838;50;275654;0;280470;2;285286;0;290102;0;294918;0;299734;0;304550;34;309366;2;314182;5;318998;0;323814;0;328630;0;333446;3;338262;4;351808;20;371064;254;390320;694;409576;0;428832;6144;459728;0;498232;2351955968;536736;17179869184;575240;0;590827;1;593978;1.0;607528;1;615507;0;616112;0;622176
c_ea_C02_oumi_mou19;11898;112423;2911;170180;13787;208428;2;216655;307;224382;6;231103;0;233371;1;233979;185;240042;0;249670;2;256391;3;261207;0;266023;0;270839;51;275655;0;280471;11;285287;1;290103;1;294919;0;299735;2;304551;29;309367;5;314183;5;318999;0;323815;0;328631;0;333447;3;338263;4;351812;14;371068;254;390324;681;409580;0;428836;137216;459736;2;498240;2351955968;536744;68719476736;575248;0;590827;1;593979;1.0;607532;1;615507;0;616112;0;622178
c_ea_C02_oumi_mou20;11899;112427;2912;170184;4121;208430;2;216656;307;224384;6;231104;0;233372;1;233980;180;240044;0;249672;2;256392;3;261208;0;266024;0;270840;52;275656;0;280472;0;285288;0;290104;0;294920;0;299736;1;304552;26;309368;2;314184;5;319000;0;323816;0;328632;0;333448;3;338264;4;351816;7;371072;254;390328;692;409584;0;428840;6144;459744;4;498248;2351955968;536752;34359738368;575256;0;590828;1;593980;1.0;607536;1;615508;0;616113;0;622180
c_ea_C02_oumi_mou21;11900;112431;2913;170188;4122;208432;2;216657;307;224386;6;231105;0;233372;1;233980;175;240046;0;249674;2;256393;3;261209;0;266025;0;270841;53;275657;0;280473;1;285289;0;290105;0;294921;0;299737;0;304553;34;309369;2;314185;5;319001;0;323817;0;328633;0;333449;3;338265;4;351820;19;371076;254;390332;693;409588;0;428844;6144;459752;0;498256;2351955968;536760;17179869184;575264;0;590828;1;593981;1.0;607540;1;615508;0;616113;0;622182
c_ea_C02_oumi_mou22;11901;112435;2914;170192;4123;208434;2;216658;307;224388;6;231106;0;233372;1;233980;180;240048;0;249676;2;256394;3;261210;0;266026;0;270842;40;275658;0;280474;10;285290;0;290106;1;294922;0;299738;0;304554;25;309370;4;314186;5;319002;0;323818;0;328634;0;333450;3;338266;4;351824;20;371080;254;390336;682;409592;0;428848;6144;459760;8;498264;2351955968;536768;34359738368;575272;0;590828;1;593982;1.0;607544;1;615508;0;616113;0;622184
c_ea_C02_oumi_mou23;11902;112439;2915;170196;4124;208436;2;216659;307;224390;6;231107;0;233372;1;233980;175;240050;0;249678;2;256395;3;261211;0;266027;0;270843;41;275659;0;280475;0;285291;0;290107;0;294923;0;299739;4;304555;26;309371;7;314187;5;319003;0;323819;0;328635;0;333451;3;338267;4;351828;14;371084;254;390340;691;409596;0;428852;6144;459768;2;498272;2351955968;536776;17179869184;575280;0;590828;1;593983;1.0;607548;1;615508;0;616113;0;622186
c_ea_C02_oumi_mou24;11903;112443;2916;170200;4125;208438;2;216660;307;224392;6;231108;0;233372;1;233980;185;240052;0;249680;2;256396;3;261212;0;266028;0;270844;42;275660;0;280476;10;285292;1;290108;1;294924;0;299740;2;304556;29;309372;5;314188;5;319004;0;323820;0;328636;0;333452;3;338268;4;351832;7;371088;254;390344;694;409600;0;428856;137216;459776;4;498280;2351955968;536784;68719476736;575288;0;590828;1;593984;1.0;607552;1;615508;0;616113;0;622188
c_ea_C02_oumi01;10648;108207;2917;165964;12837;206320;2;216661;307;224394;5;231109;0;233372;1;233980;175;240054;0;249682;2;256397;3;261213;0;266029;0;270845;31;275661;0;280477;11;285293;0;290109;4;294925;0;299741;2;304557;12;309373;9;314189;5;319005;0;323821;0;328637;0;333453;36;338269;9;351836;19;371092;254;390348;681;409604;0;428860;6144;459784;2;498288;2286944256;536792;34359738368;575296;0;590828;1;593985;1.0;607556;1;615508;0;616113;0;622190
c_ea_C02_oumi02;10649;108211;2918;165968;12838;206322;2;216662;307;224396;5;231110;0;233372;1;233980;185;240056;0;249684;2;256398;3;261214;0;266030;0;270846;32;275662;0;280478;0;285294;0;290110;3;294926;0;299742;8;304558;11;309374;8;314190;5;319006;0;323822;0;328638;0;333454;36;338270;10;351840;20;371096;254;390352;692;409608;0;428864;22528;459792;4;498296;2351955968;536800;17179869184;575304;0;590828;1;593986;1.0;607560;1;615508;0;616113;0;622192
c_ea_C02_oumi03;10650;108215;2919;165972;12839;206324;2;216663;307;224398;5;231111;0;233372;1;233980;180;240058;0;249686;2;256399;3;261215;0;266031;0;270847;33;275663;0;280479;0;285295;0;290111;0;294927;0;299743;6;304559;14;309375;7;314191;5;319007;0;323823;0;328639;0;333455;36;338271;11;351844;14;371100;254;390356;693;409612;0;428868;137216;459800;8;498304;2286944256;536808;68719476736;575312;0;590828;1;593987;1.0;607564;1;615508;0;616113;0;622194
c_ea_C02_oumi04;10651;108219;2920;165976;12840;206326;2;216664;307;224400;5;231112;0;233373;1;233981;175;240060;0;249688;2;256400;3;261216;0;266032;0;270848;34;275664;0;280480;11;285296;0;290112;4;294928;0;299744;10;304560;17;309376;6;314192;5;319008;0;323824;0;328640;0;333456;36;338272;12;351848;7;371104;254;390360;682;409616;0;428872;88064;459808;16;498312;2351955968;536816;34359738368;575320;0;590829;1;593988;1.0;607568;1;615509;0;616114;0;622196
c_ea_C02_oumi05;10652;108223;2921;165980;12841;206328;2;216665;307;224402;5;231113;0;233373;1;233981;185;240062;0;249690;2;256401;3;261217;0;266033;0;270849;35;275665;0;280481;0;285297;0;290113;3;294929;0;299745;9;304561;11;309377;5;314193;5;319009;0;323825;0;328641;0;333457;36;338273;13;351852;19;371108;254;390364;691;409620;0;428876;1125899906848768;459816;2;498320;2356150272;536824;17179869184;575328;0;590829;1;593989;1.0;607572;1;615509;0;616114;0;622198
c_ea_C02_oumi06;10653;108227;2922;165984;12842;206330;2;216666;307;224404;6;231114;0;233373;1;233981;180;240064;0;249692;2;256402;3;261218;0;266034;0;270850;43;275666;0;280482;0;285298;0;290114;3;294930;0;299746;7;304562;14;309378;3;314194;5;319010;0;323826;0;328642;0;333458;36;338274;7;351856;20;371112;254;390368;694;409624;0;428880;281474976716800;459824;2;498328;2356150272;536832;34359738368;575336;0;590829;1;593990;1.0;607576;1;615509;0;616114;0;622200
c_ea_C02_oumi07;10654;108231;2923;165988;10015;206332;2;216667;307;224406;6;231115;0;233373;1;233981;175;240066;0;249694;2;256403;3;261219;0;266035;0;270851;44;275667;0;280483;0;285299;0;290115;0;294931;0;299747;7;304563;12;309379;2;314195;5;319011;0;323827;0;328643;0;333459;36;338275;15;351860;14;371116;254;390372;681;409628;0;428884;6144;459832;4;498336;2351955968;536840;17179869184;575344;0;590829;1;593991;1.0;607580;1;615509;0;616114;0;622202
c_ea_C02_oumi08;10655;108235;2924;165992;12843;206334;2;216668;307;224408;6;231116;0;233373;1;233981;185;240068;0;249696;2;256404;3;261220;0;266036;0;270852;45;275668;0;280484;0;285300;0;290116;0;294932;0;299748;5;304564;14;309380;1;314196;5;319012;0;323828;0;328644;0;333460;36;338276;16;351864;7;371120;254;390376;692;409632;0;428888;137216;459840;8;498344;2286944256;536848;68719476736;575352;0;590829;1;593992;1.0;607584;1;615509;0;616114;0;622204
c_ea_C02_oumi09;10656;108239;2925;165996;12844;206336;2;216669;307;224410;6;231117;0;233373;1;233981;180;240070;0;249698;2;256405;3;261221;0;266037;0;270853;50;275669;0;280485;11;285301;0;290117;1;294933;0;299749;4;304565;25;309381;4;314197;5;319013;0;323829;0;328645;0;333461;36;338277;17;351868;19;371124;254;390380;693;409636;0;428892;6144;459848;16;498352;2351955968;536856;34359738368;575360;0;590829;1;593993;1.0;607588;1;615509;0;616114;0;622206
c_ea_C02_oumi10;10657;108243;2926;166000;12845;206338;2;216670;307;224412;6;231118;0;233373;1;233981;175;240072;0;249700;2;256406;3;261222;0;266038;0;270854;51;275670;0;280486;0;285302;0;290118;0;294934;0;299750;4;304566;26;309382;7;314198;5;319014;0;323830;0;328646;0;333462;36;338278;18;351872;20;371128;254;390384;682;409640;0;428896;6144;459856;2;498360;2351955968;536864;17179869184;575368;0;590829;1;593994;1.0;607592;1;615509;0;616114;0;622208
c_ea_C02_oumi11;10658;108247;2927;166004;12846;206340;2;216671;307;224414;6;231119;0;233373;1;233981;185;240074;0;249702;2;256407;3;261223;0;266039;0;270855;52;275671;0;280487;11;285303;1;290119;1;294935;0;299751;4;304567;29;309383;5;314199;5;319015;0;323831;0;328647;0;333463;36;338279;19;351876;14;371132;254;390388;691;409644;0;428900;137216;459864;4;498368;2351955968;536872;68719476736;575376;0;590829;1;593995;1.0;607596;1;615509;0;616114;0;622210
c_ea_C02_oumi12;10659;108251;2928;166008;12847;206342;2;216672;307;224416;6;231120;0;233374;1;233982;180;240076;0;249704;2;256408;3;261224;0;266040;0;270856;53;275672;0;280488;0;285304;0;290120;0;294936;0;299752;1;304568;26;309384;2;314200;5;319016;0;323832;0;328648;0;333464;36;338280;20;351880;7;371136;254;390392;694;409648;0;428904;6144;459872;8;498376;2351955968;536880;34359738368;575384;0;590830;1;593996;1.0;607600;1;615510;0;616115;0;622212
c_ea_C02_oumi13;10660;108255;2929;166012;12848;206344;2;216673;307;224418;6;231121;0;233374;1;233982;175;240078;0;249706;2;256409;3;261225;0;266041;0;270857;40;275673;0;280489;1;285305;0;290121;0;294937;0;299753;8;304569;34;309385;2;314201;5;319017;0;323833;0;328649;0;333465;36;338281;21;351884;19;371140;254;390396;681;409652;0;428908;6144;459880;0;498384;2351955968;536888;17179869184;575392;0;590830;1;593997;1.0;607604;1;615510;0;616115;0;622214
