character names;puid order;puid_order offset;character order;character order offset;*model;*model offset;category;category offset;class id;class id offset;age;age offset;is_woman;is_woman offset;is_face_correct;is_face_correct offset;height;height offset;height_range;height_range offset;body_type;body_type offset;language;language offset;bag_type;bag_type offset;tex_skin;tex_skin offset;tex_face1;tex_face1 offset;tex_face2;tex_face2 offset;tex_face3;tex_face3 offset;tex_face4;tex_face4 offset;tex_hair1;tex_hair1 offset;tex_hair2;tex_hair2 offset;tex_tops1;tex_tops1 offset;tex_tops2;tex_tops2 offset;tex_tops3;tex_tops3 offset;tex_tops4;tex_tops4 offset;tex_btms1;tex_btms1 offset;tex_btms2;tex_btms2 offset;tex_btms3;tex_btms3 offset;dedit_category;dedit_category offset;dedit;dedit offset;face;face offset;hair;hair offset;tops;tops offset;btms;btms offset;face_flags;face_flags offset;hair_flags;hair_flags offset;tops_flags;tops_flags offset;btms_flags;btms_flags offset;cloth_physics;cloth_physics offset;shoes_kind;shoes_kind offset;auto_wrinke_scale;auto_wrinkle_scale offset;can_sit;can_sit offset;is_use_fur;is_use_fur offset
c_ea_C01_kurofuku;6147;65039;1187;97764;3995;122100;2;127587;2;130315;5;133043;0;134732;1;135076;185;137646;0;143102;2;147371;2;150099;0;152827;0;155555;0;158283;0;161011;2;163739;0;166467;0;169195;0;171923;0;174651;0;177379;2;180107;1;182835;0;185563;0;188291;0;191019;3;193747;4;200036;49;210948;230;221860;319;232772;635;243684;6144;259344;2;281160;70254592;302976;42949672960;324792;0;337260;1;338643;1.0;344932;1;351244;0;351588
c_ea_C01_middleman;6148;65043;1188;97768;3996;122102;2;127588;26;130316;6;133044;0;134732;1;135076;175;137648;0;143104;2;147372;2;150100;0;152828;0;155556;0;158284;0;161012;1;163740;0;166468;0;169196;1;171924;0;174652;0;177380;0;180108;5;182836;0;185564;0;188292;0;191020;1;193748;23;200040;62;210952;237;221864;317;232776;649;243688;6144;259352;4398046511108;281168;5242880;302984;77309411328;324800;0;337260;1;338644;1.0;344936;1;351244;0;351588
c_ea_C01_ohgara1;6277;65395;1189;98120;4084;122278;2;127589;11;130317;5;133045;0;134732;1;135076;185;137650;0;143106;2;147373;2;150101;0;152829;0;155557;0;158285;0;161013;0;163741;0;166469;3;169197;0;171925;9;174653;0;177381;0;180109;0;182837;0;185565;1;188293;10;191021;35;193749;41;200044;25;210956;224;221868;312;232780;647;243692;153600;259360;64;281176;9437184;302992;180388626432;324808;0;337260;1;338645;1.0;344940;1;351244;0;351588
c_ea_C01_ohgara2;6278;65399;1190;98124;4085;122280;2;127590;11;130318;5;133046;0;134732;1;135076;185;137652;0;143108;2;147374;2;150102;0;152830;0;155558;0;158286;0;161014;0;163742;0;166470;4;169198;0;171926;14;174654;10;177382;0;180110;3;182838;6;185566;3;188294;0;191022;35;193750;26;200048;26;210960;224;221872;299;232784;648;243696;133120;259368;8;281184;143654912;303000;42949672960;324816;0;337260;1;338646;1.0;344944;1;351244;0;351588
c_ea_C01_police_hamura01;6640;65907;1191;98632;8104;122534;2;127591;13;130319;5;133047;0;134732;1;135076;185;137654;0;143110;2;147375;2;150103;0;152831;0;155559;0;158287;0;161015;0;163743;0;166471;0;169199;0;171927;0;174655;0;177383;2;180111;0;182839;0;185567;0;188295;0;191023;0;193751;0;200052;2;210964;234;221876;335;232788;0;243700;6144;259376;13194139534338;281192;2356150272;303008;0;324824;0;337260;1;338647;1.0;344948;1;351244;0;351588
c_ea_C01_police_kuroiwa01;6641;65911;1192;98636;4276;122536;2;127592;13;130320;6;133048;0;134733;1;135077;185;137656;0;143112;2;147376;2;150104;0;152832;0;155560;0;158288;0;161016;0;163744;0;166472;0;169200;0;171928;0;174656;0;177384;2;180112;0;182840;0;185568;0;188296;0;191024;0;193752;0;200056;66;210968;234;221880;335;232792;0;243704;6144;259384;13194139534344;281200;2356150272;303016;0;324832;0;337261;1;338648;1.0;344952;1;351245;0;351589
c_ea_C01_police_kuroiwa02;6642;65915;1193;98640;8850;122538;2;127593;13;130321;6;133049;0;134733;1;135077;185;137658;0;143114;2;147377;2;150105;0;152833;0;155561;0;158289;0;161017;1;163745;0;166473;0;169201;0;171929;0;174657;0;177385;2;180113;0;182841;0;185569;0;188297;0;191025;0;193753;0;200060;111;210972;234;221884;335;232796;0;243708;6144;259392;13194139534336;281208;2356150272;303024;0;324840;0;337261;1;338649;1.0;344956;1;351245;0;351589
c_ea_C01_police_kuroiwa03;6643;65919;1194;98644;8851;122540;2;127594;13;130322;6;133050;0;134733;1;135077;185;137660;0;143116;2;147378;2;150106;0;152834;0;155562;0;158290;0;161018;0;163746;0;166474;0;169202;0;171930;0;174658;0;177386;2;180114;0;182842;0;185570;0;188298;0;191026;0;193754;0;200064;189;210976;234;221888;335;232800;0;243712;38912;259400;13194139534338;281216;2356150272;303032;0;324848;0;337261;1;338650;1.0;344960;1;351245;0;351589
c_ea_C01_police_kuroiwa04;6644;65923;1195;98648;8852;122542;2;127595;13;130323;5;133051;0;134733;1;135077;185;137662;0;143118;2;147379;2;150107;0;152835;0;155563;0;158291;0;161019;1;163747;0;166475;0;169203;0;171931;0;174659;0;177387;2;180115;0;182843;0;185571;0;188299;0;191027;0;193755;0;200068;106;210980;234;221892;335;232804;0;243716;38912;259408;13194139534336;281224;2356150272;303040;0;324856;0;337261;1;338651;1.0;344964;1;351245;0;351589
c_ea_C01_sauna_oldman;6149;65047;1196;97772;3997;122104;2;127596;26;130324;7;133052;0;134733;1;135077;170;137664;0;143120;2;147380;2;150108;0;152836;0;155564;0;158292;0;161020;0;163748;0;166476;0;169204;0;171932;0;174660;0;177388;0;180116;0;182844;5;185572;2;188300;0;191028;2;193756;43;200072;190;210984;0;221896;489;232808;635;243720;6144;259416;0;281232;3145728;303048;42949672960;324864;0;337261;1;338652;1.0;344968;1;351245;0;351589
c_ea_C01_tisse;6150;65051;1197;97776;3998;122106;2;127597;33;130325;5;133053;0;134733;1;135077;175;137666;0;143122;2;147381;2;150109;0;152837;0;155565;0;158293;0;161021;0;163749;0;166477;0;169205;0;171933;2;174661;0;177389;1;180117;0;182845;2;185573;1;188301;0;191029;3;193757;2;200076;50;210988;224;221900;319;232812;635;243724;38912;259424;2;281240;3145728;303056;25769803776;324872;0;337261;1;338653;1.0;344972;1;351245;0;351589
c_ea_C01_tsukisoi;8840;70291;1198;103016;9257;124726;2;127598;13;130326;6;133054;0;134733;0;135077;180;137668;0;143124;2;147382;2;150110;0;152838;0;155566;0;158294;0;161022;1;163750;0;166478;0;169206;0;171934;0;174662;0;177390;2;180118;0;182846;4;185574;0;188302;0;191030;0;193758;0;200080;53;210992;234;221904;335;232816;0;243728;6144;259432;13194139534336;281248;2356150272;303064;0;324880;1;337261;1;338654;1.0;344976;1;351245;0;351589
c_ea_C01_umazuki_nise;9696;73531;1199;106256;6256;126346;2;127599;26;130327;6;133055;0;134733;1;135077;180;137670;0;143126;2;147383;2;150111;1;152839;0;155567;0;158295;0;161023;0;163751;0;166479;0;169207;0;171935;2;174663;10;177391;1;180119;4;182847;0;185575;5;188303;0;191031;1;193759;10;200084;56;210996;237;221908;299;232820;649;243732;38912;259440;8796093022216;281256;1083179008;303072;42949672960;324888;0;337261;1;338655;1.0;344980;1;351245;0;351589
c_ea_C01_yakuza01;6645;65927;1200;98652;8792;122544;2;127600;2;130328;6;133056;0;134734;1;135078;185;137672;0;143128;2;147384;2;150112;0;152840;0;155568;0;158296;0;161024;0;163752;0;166480;3;169208;0;171936;13;174664;2;177392;11;180120;1;182848;22;185576;2;188304;0;191032;35;193760;44;200088;13;211000;230;221912;325;232824;635;243736;137216;259448;8;281264;4434427904;303080;42949672960;324896;0;337262;1;338656;1.0;344984;1;351246;0;351590
c_ea_C01_yakuza02;6646;65931;1201;98656;8793;122546;2;127601;2;130329;6;133057;0;134734;1;135078;185;137674;0;143130;2;147385;2;150113;0;152841;0;155569;0;158297;0;161025;0;163753;0;166481;0;169209;0;171937;17;174665;3;177393;12;180121;1;182849;17;185577;0;188305;0;191033;35;193761;14;200092;14;211004;230;221916;326;232828;635;243740;71680;259456;4;281272;4365221888;303088;77309411328;324904;0;337262;1;338657;1.0;344988;1;351246;0;351590
c_ea_C01_yakuza03;6647;65935;1202;98660;8794;122548;2;127602;2;130330;6;133058;0;134734;1;135078;185;137676;0;143132;2;147386;2;150114;0;152842;0;155570;0;158298;0;161026;0;163754;0;166482;0;169210;0;171938;22;174666;5;177394;13;180122;1;182850;22;185578;1;188306;0;191034;5;193762;2;200096;15;211008;230;221920;327;232832;635;243744;137216;259464;2;281280;4434427904;303096;25769803776;324912;0;337262;1;338658;1.0;344992;1;351246;0;351590
c_ea_C01_yakuza04;6648;65939;1203;98664;8795;122550;2;127603;2;130331;5;133059;0;134734;1;135078;185;137678;0;143134;2;147387;2;150115;0;152843;0;155571;0;158299;0;161027;0;163755;0;166483;3;169211;0;171939;20;174667;6;177395;5;180123;1;182851;20;185579;0;188307;0;191035;5;193763;18;200100;38;211012;230;221924;327;232836;635;243748;137216;259472;2;281288;4434427904;303104;25769803776;324920;0;337262;1;338659;1.0;344996;1;351246;0;351590
c_ea_C01_yakuza05;6649;65943;1204;98668;8797;122552;2;127604;2;130332;5;133060;0;134734;1;135078;185;137680;0;143136;2;147388;2;150116;0;152844;0;155572;0;158300;0;161028;0;163756;0;166484;4;169212;0;171940;4;174668;7;177396;6;180124;1;182852;19;185580;1;188308;0;191036;35;193764;3;200104;22;211016;230;221928;299;232840;635;243752;149504;259480;16;281296;4365221888;303112;42949672960;324928;0;337262;1;338660;1.0;345000;1;351246;0;351590
c_ea_C01_yakuzaA;6650;65947;1205;98672;8798;122554;2;127605;2;130333;6;133061;0;134734;1;135078;185;137682;0;143138;2;147389;2;150117;0;152845;0;155573;0;158301;0;161029;0;163757;0;166485;0;169213;0;171941;18;174669;10;177397;10;180125;3;182853;18;185581;1;188309;0;191037;34;193765;2;200108;12;211020;230;221932;267;232844;635;243756;202752;259488;16;281304;2286944256;303120;25769803776;324936;0;337262;1;338661;1.0;345004;1;351246;0;351590
c_ea_C01_yakuzaB;6651;65951;1206;98676;4266;122556;2;127606;2;130334;6;133062;0;134734;1;135078;185;137684;0;143140;2;147390;2;150118;0;152846;0;155574;0;158302;0;161030;0;163758;0;166486;3;169214;0;171942;14;174670;9;177398;3;180126;3;182854;14;185582;2;188310;0;191038;34;193766;12;200112;16;211024;230;221936;327;232848;635;243760;137216;259496;2;281312;2286944256;303128;42949672960;324944;0;337262;1;338662;1.0;345008;1;351246;0;351590
c_ea_C01_Ykyorei_sabo;6652;65955;1207;98680;4267;122558;2;127607;55;130335;5;133063;0;134734;1;135078;185;137686;0;143142;2;147391;3;150119;0;152847;0;155575;0;158303;0;161031;0;163759;0;166487;0;169215;0;171943;22;174671;13;177399;10;180127;0;182855;22;185583;2;188311;0;191039;32;193767;38;200116;23;211028;230;221940;267;232852;635;243764;153600;259504;16;281320;4365221888;303136;77309411328;324952;0;337262;1;338663;1.0;345012;1;351246;0;351590
c_ea_C01_Ykyorei_yaki;6653;65959;1208;98684;4281;122560;2;127608;55;130336;5;133064;0;134735;1;135079;185;137688;0;143144;2;147392;3;150120;0;152848;0;155576;0;158304;0;161032;0;163760;0;166488;3;169216;0;171944;27;174672;10;177400;11;180128;0;182856;24;185584;0;188312;0;191040;33;193768;3;200120;24;211032;230;221944;325;232856;635;243768;71680;259512;8;281328;4434427904;303144;25769803776;324960;0;337263;1;338664;1.0;345016;1;351247;0;351591
c_ea_C01_yobikomi01;6654;65963;1209;98688;4279;122562;2;127609;27;130337;6;133065;0;134735;1;135079;175;137690;0;143146;2;147393;2;150121;0;152849;0;155577;0;158305;0;161033;1;163761;0;166489;0;169217;0;171945;0;174673;0;177401;0;180129;0;182857;1;185585;0;188313;0;191041;8;193769;51;200124;51;211036;224;221948;411;232860;635;243772;6144;259520;2;281336;3145728;303152;25769803776;324968;0;337263;1;338665;1.0;345020;1;351247;0;351591
c_ea_C01_yobikomi02;6655;65967;1210;98692;8165;122564;2;127610;27;130338;6;133066;0;134735;1;135079;175;137692;0;143148;2;147394;2;150122;0;152850;0;155578;0;158306;0;161034;1;163762;0;166490;0;169218;0;171946;0;174674;1;177402;0;180130;0;182858;2;185586;0;188314;0;191042;8;193770;45;200128;54;211040;224;221952;411;232864;635;243776;38912;259528;4;281344;3145728;303160;42949672960;324976;0;337263;1;338666;1.0;345024;1;351247;0;351591
c_ea_C03_btl_hless01;6656;65971;1211;98696;8166;122566;2;127611;14;130339;7;133067;0;134735;1;135079;175;137694;0;143150;2;147395;2;150123;0;152851;0;155579;0;158307;0;161035;0;163763;0;166491;1;169219;5;171947;5;174675;4;177403;0;180131;0;182859;0;185587;2;188315;0;191043;2;193771;13;200132;134;211044;237;221956;344;232868;0;243780;133120;259536;1026;281352;9437184;303168;0;324984;0;337263;2;338667;1.0;345028;1;351247;0;351591
c_ea_C03_btl_hless02;6657;65975;1212;98700;9658;122568;2;127612;14;130340;7;133068;0;134735;1;135079;175;137696;0;143152;2;147396;2;150124;0;152852;0;155580;0;158308;0;161036;0;163764;0;166492;1;169220;6;171948;2;174676;3;177404;0;180132;0;182860;0;185588;2;188316;0;191044;2;193772;14;200136;119;211048;224;221960;344;232872;0;243784;137216;259544;16;281360;7340032;303176;0;324992;0;337263;1;338668;1.0;345032;1;351247;0;351591
c_ea_C03_btl_hless03;6658;65979;1213;98704;4284;122570;2;127613;14;130341;7;133069;0;134735;1;135079;175;137698;0;143154;2;147397;2;150125;0;152853;0;155581;0;158309;0;161037;0;163765;0;166493;1;169221;5;171949;2;174677;1;177405;0;180133;3;182861;3;185589;2;188317;0;191045;2;193773;15;200140;113;211052;237;221964;351;232876;0;243788;133120;259552;8796093022216;281368;137363456;303184;0;325000;0;337263;1;338669;1.0;345036;1;351247;0;351591
c_ea_C03_btl_hless04;6659;65983;1214;98708;4285;122572;2;127614;14;130342;7;133070;0;134735;1;135079;175;137700;0;143156;2;147398;2;150126;0;152854;0;155582;0;158310;0;161038;0;163766;1;166494;2;169222;5;171950;0;174678;0;177406;1;180134;3;182862;2;185590;0;188318;0;191046;2;193774;16;200144;118;211056;237;221968;351;232880;0;243792;133120;259560;4398046511108;281376;137363456;303192;0;325008;0;337263;1;338670;1.0;345040;1;351247;0;351591
c_ea_C03_btl_hless05;6660;65987;1215;98712;9520;122574;2;127615;14;130343;7;133071;0;134735;1;135079;175;137702;0;143158;2;147399;2;150127;0;152855;0;155583;0;158311;0;161039;0;163767;1;166495;2;169223;5;171951;1;174679;1;177407;0;180135;4;182863;0;185591;0;188319;0;191047;2;193775;33;200148;165;211060;237;221972;270;232884;0;243796;133120;259568;35184372088864;281384;145752064;303200;0;325016;0;337263;5;338671;1.0;345044;1;351247;0;351591
c_ea_C03_btl_hless06;6661;65991;1216;98716;9199;122576;2;127616;14;130344;7;133072;0;134736;1;135080;175;137704;0;143160;2;147400;2;150128;0;152856;0;155584;0;158312;0;161040;0;163768;1;166496;2;169224;5;171952;1;174680;0;177408;0;180136;0;182864;0;185592;0;188320;0;191048;2;193776;42;200152;120;211064;237;221976;270;232888;0;243800;133120;259576;1026;281392;145752064;303208;0;325024;0;337264;5;338672;1.0;345048;1;351248;0;351592
c_ea_C03_btl_hless07;6662;65995;1217;98720;9521;122578;2;127617;14;130345;7;133073;0;134736;1;135080;175;137706;0;143162;2;147401;2;150129;0;152857;0;155585;0;158313;0;161041;0;163769;1;166497;2;169225;5;171953;0;174681;4;177409;0;180137;0;182865;0;185593;2;188321;0;191049;2;193777;19;200156;189;211068;237;221980;344;232892;0;243804;137216;259584;4398046511108;281400;9437184;303216;0;325032;0;337264;2;338673;1.0;345052;1;351248;0;351592
c_ea_C03_charles_guest01;6663;65999;1218;98724;8838;122580;2;127618;15;130346;4;133074;0;134736;1;135080;170;137708;0;143164;2;147402;2;150130;0;152858;0;155586;0;158314;0;161042;0;163770;0;166498;0;169226;0;171954;0;174682;0;177410;8;180138;0;182866;8;185594;0;188322;0;191050;1;193778;26;200160;3;211072;224;221984;377;232896;651;243808;6144;259592;2;281408;204472320;303224;42949672960;325040;0;337264;1;338674;1.0;345056;1;351248;0;351592
c_ea_C03_charles_guest02;6664;66003;1219;98728;8799;122582;2;127619;15;130347;4;133075;0;134736;1;135080;170;137710;0;143166;2;147403;2;150131;0;152859;0;155587;0;158315;0;161043;0;163771;0;166499;0;169227;0;171955;0;174683;0;177411;8;180139;0;182867;8;185595;2;188323;0;191051;1;193779;26;200164;2;211076;224;221988;378;232900;651;243812;6144;259600;4;281416;139460608;303232;42949672960;325048;0;337264;1;338675;1.0;345060;1;351248;0;351592
c_ea_C03_chinp01;9481;72687;1220;105412;9204;125924;2;127620;11;130348;6;133076;0;134736;1;135080;185;137712;0;143168;2;147404;2;150132;0;152860;0;155588;0;158316;0;161044;1;163772;0;166500;3;169228;0;171956;0;174684;14;177412;0;180140;0;182868;0;185596;3;188324;0;191052;35;193780;1;200168;38;211080;224;221992;301;232904;649;243816;22528;259608;64;281424;139460608;303240;180388626432;325056;0;337264;1;338676;1.0;345064;1;351248;0;351592
c_ea_C03_chinp02;9482;72691;1221;105416;9387;125926;2;127621;11;130349;6;133077;0;134736;1;135080;185;137714;0;143170;2;147405;2;150133;0;152861;0;155589;0;158317;0;161045;1;163773;0;166501;4;169229;0;171957;27;174685;9;177413;0;180141;0;182869;0;185597;1;188325;0;191053;35;193781;41;200172;27;211084;230;221996;299;232908;649;243820;71680;259616;2;281432;143654912;303248;163208757248;325064;0;337264;1;338677;1.0;345068;1;351248;0;351592
c_ea_C03_chinp03;9483;72695;1222;105420;7813;125928;2;127622;11;130350;5;133078;0;134736;1;135080;185;137716;0;143172;2;147406;2;150134;0;152862;0;155590;0;158318;0;161046;5;163774;0;166502;0;169230;0;171958;6;174686;1;177414;0;180142;0;182870;0;185598;4;188326;0;191054;35;193782;9;200176;26;211088;230;222000;309;232912;643;243824;153600;259624;0;281440;139460608;303256;180388626432;325072;0;337264;2;338678;1.0;345072;1;351248;0;351592
c_ea_C03_hless_ashi;9197;71687;1223;104412;9345;125424;2;127623;14;130351;7;133079;0;134736;1;135080;175;137718;0;143174;2;147407;2;150135;0;152863;0;155591;0;158319;0;161047;3;163775;1;166503;2;169231;5;171959;2;174687;3;177415;1;180143;3;182871;0;185599;0;188327;0;191055;2;193783;21;200180;119;211092;237;222004;344;232916;0;243828;133120;259632;8796093022216;281448;141557760;303264;0;325080;0;337264;2;338679;1.0;345076;1;351248;0;351592
c_ea_C03_hless_haikai;6665;66007;1224;98732;4280;122584;2;127624;14;130352;7;133080;0;134737;1;135081;175;137720;0;143176;2;147408;2;150136;0;152864;0;155592;0;158320;0;161048;3;163776;1;166504;2;169232;5;171960;1;174688;1;177416;1;180144;3;182872;0;185600;0;188328;0;191056;2;193784;21;200184;134;211096;237;222008;351;232920;0;243832;137216;259640;35184372088864;281456;141557760;303272;0;325088;0;337265;1;338680;1.0;345080;1;351249;0;351593
c_ea_C03_tuitenai;9484;72699;1225;105424;7814;125930;2;127625;11;130353;5;133081;0;134737;1;135081;185;137722;0;143178;2;147409;2;150137;0;152865;0;155593;0;158321;0;161049;0;163777;0;166505;0;169233;0;171961;0;174689;0;177417;0;180145;0;182873;0;185601;0;188329;0;191057;1;193785;13;200188;60;211100;224;222012;349;232924;650;243836;38912;259648;4;281464;5242880;303280;180388626432;325096;0;337265;2;338681;1.0;345084;1;351249;0;351593
c_ea_C04_jugeki02;6666;66011;1226;98736;9695;122586;2;127626;2;130354;6;133082;0;134737;1;135081;185;137724;0;143180;2;147410;2;150138;0;152866;0;155594;0;158322;0;161050;2;163778;0;166506;0;169234;0;171962;0;174690;0;177418;0;180146;0;182874;0;185602;0;188330;10;191058;3;193786;4;200192;13;211104;237;222016;312;232928;635;243840;96256;259656;35184372088864;281472;9437184;303288;180388626432;325104;0;337265;1;338682;1.0;345088;1;351249;0;351593
c_ea_C04_masscomi01;6668;66015;1227;98740;8616;122588;2;127627;26;130355;6;133083;0;134737;1;135081;175;137726;0;143182;2;147411;2;150139;0;152867;0;155595;0;158323;0;161051;0;163779;0;166507;0;169235;0;171963;5;174691;0;177419;0;180147;4;182875;2;185603;1;188331;0;191059;1;193787;21;200196;50;211108;224;222020;350;232932;648;243844;6144;259664;2;281480;137363456;303296;25769803776;325112;0;337265;1;338683;1.0;345092;1;351249;0;351593
c_ea_C04_masscomi02;6669;66019;1228;98744;8095;122590;2;127628;26;130356;6;133084;0;134737;1;135081;175;137728;0;143184;2;147412;2;150140;0;152868;0;155596;0;158324;0;161052;0;163780;0;166508;0;169236;0;171964;0;174692;10;177420;3;180148;8;182876;1;185604;1;188332;0;191060;1;193788;7;200200;53;211112;224;222024;336;232936;648;243848;6144;259672;4;281488;3145728;303304;42949672960;325120;0;337265;2;338684;1.0;345096;1;351249;0;351593
c_ea_C04_masscomi03;6670;66023;1229;98748;8800;122592;2;127629;26;130357;6;133085;0;134737;1;135081;175;137730;0;143186;2;147413;2;150141;0;152869;0;155597;0;158325;0;161053;0;163781;0;166509;0;169237;0;171965;0;174693;1;177421;0;180149;5;182877;3;185605;0;188333;0;191061;1;193789;23;200204;51;211116;224;222028;347;232940;649;243852;6144;259680;16;281496;5242880;303312;77309411328;325128;0;337265;2;338685;1.0;345100;1;351249;0;351593
c_ea_C04_masscomi04;6671;66027;1230;98752;8692;122594;2;127630;26;130358;5;133086;0;134737;1;135081;175;137732;0;143188;2;147414;2;150142;0;152870;0;155598;0;158326;0;161054;0;163782;0;166510;0;169238;0;171966;0;174694;0;177422;0;180150;0;182878;1;185606;0;188334;0;191062;1;193790;20;200208;54;211120;224;222032;317;232944;648;243856;6144;259688;2;281504;7340032;303320;77309411328;325136;0;337265;2;338686;1.0;345104;1;351249;0;351593
c_ea_C04_masscomi05;6672;66031;1231;98756;8691;122596;2;127631;26;130359;5;133087;0;134737;1;135081;175;137734;0;143190;2;147415;2;150143;0;152871;0;155599;0;158327;0;161055;0;163783;0;166511;0;169239;0;171967;0;174695;0;177423;0;180151;0;182879;3;185607;0;188335;0;191063;1;193791;18;200212;55;211124;237;222036;310;232948;648;243860;6144;259696;4398046511108;281512;3145728;303328;25769803776;325144;0;337265;1;338687;1.0;345108;1;351249;0;351593
c_ea_C04_Yyajiuma01;6673;66035;1232;98760;8693;122598;2;127632;54;130360;6;133088;0;134738;1;135082;185;137736;0;143192;2;147416;2;150144;0;152872;0;155600;0;158328;0;161056;0;163784;0;166512;0;169240;0;171968;0;174696;10;177424;10;180152;4;182880;0;185608;1;188336;0;191064;30;193792;1;200216;17;211128;230;222040;267;232952;635;243864;71680;259704;16;281520;2286944256;303336;25769803776;325152;0;337266;1;338688;1.0;345112;1;351250;0;351594
c_ea_C04_Yyajiuma02;6674;66039;1233;98764;8694;122600;2;127633;54;130361;6;133089;0;134738;1;135082;185;137738;0;143194;2;147417;2;150145;0;152873;0;155601;0;158329;0;161057;0;163785;0;166513;0;169241;0;171969;2;174697;17;177425;10;180153;4;182881;2;185609;1;188337;0;191065;30;193793;2;200220;18;211132;230;222044;267;232956;635;243868;137216;259712;16;281528;2286944256;303344;25769803776;325160;0;337266;1;338689;1.0;345116;1;351250;0;351594
c_ea_C04_Yyajiuma03;6675;66043;1234;98768;8695;122602;2;127634;54;130362;6;133090;0;134738;1;135082;185;137740;0;143196;2;147418;2;150146;0;152874;0;155602;0;158330;0;161058;0;163786;0;166514;3;169242;0;171970;25;174698;16;177426;11;180154;1;182882;25;185610;2;188338;0;191066;30;193794;3;200224;112;211136;230;222048;325;232960;635;243872;71680;259720;8;281536;4434427904;303352;42949672960;325168;0;337266;1;338690;1.0;345120;1;351250;0;351594
c_ea_C04_Yyajiuma04;6676;66047;1235;98772;8696;122604;2;127635;54;130363;5;133091;0;134738;1;135082;185;137742;0;143198;2;147419;2;150147;0;152875;0;155603;0;158331;0;161059;1;163787;0;166515;3;169243;0;171971;20;174699;11;177427;5;180155;1;182883;18;185611;0;188339;0;191067;31;193795;4;200228;22;211140;230;222052;327;232964;635;243876;137216;259728;2;281544;4434427904;303360;25769803776;325176;0;337266;1;338691;1.0;345124;1;351250;0;351594
c_ea_C04_Yyajiuma05;6677;66051;1236;98776;8698;122606;2;127636;54;130364;5;133092;0;134738;1;135082;185;137744;0;143200;2;147420;2;150148;0;152876;0;155604;0;158332;0;161060;0;163788;0;166516;4;169244;0;171972;11;174700;17;177428;6;180156;4;182884;19;185612;1;188340;0;191068;31;193796;5;200232;23;211144;230;222056;267;232968;635;243880;83968;259736;16;281552;2217738240;303368;42949672960;325184;0;337266;1;338692;1.0;345128;1;351250;0;351594
c_ea_C05_justice_chinp01;6678;66055;1237;98780;8697;122608;2;127637;11;130365;6;133093;0;134738;1;135082;185;137746;0;143202;2;147421;2;150149;0;152877;0;155605;0;158333;0;161061;1;163789;0;166517;0;169245;0;171973;0;174701;16;177429;0;180157;0;182885;0;185613;5;188341;0;191069;35;193797;1;200236;20;211148;224;222060;301;232972;649;243884;22528;259744;0;281560;139460608;303376;163208757248;325192;0;337266;1;338693;1.0;345132;1;351250;0;351594
c_ea_C05_justice_chinp02;6679;66059;1238;98784;8681;122610;2;127638;11;130366;6;133094;0;134738;1;135082;185;137748;0;143204;2;147422;2;150150;0;152878;0;155606;0;158334;0;161062;0;163790;0;166518;3;169246;0;171974;27;174702;11;177430;0;180158;0;182886;0;185614;1;188342;0;191070;35;193798;14;200240;21;211152;224;222064;325;232976;649;243888;71680;259752;2;281568;139460608;303384;163208757248;325200;0;337266;1;338694;1.0;345136;1;351250;0;351594
c_ea_C05_justice_chinp03;6680;66063;1239;98788;8686;122612;2;127639;11;130367;5;133095;0;134738;1;135082;185;137750;0;143206;2;147423;2;150151;0;152879;0;155607;0;158335;0;161063;1;163791;0;166519;3;169247;0;171975;6;174703;1;177431;0;180159;0;182887;0;185615;1;188343;0;191071;35;193799;9;200244;38;211156;230;222068;309;232980;643;243892;219136;259760;2;281576;139460608;303392;180388626432;325208;0;337266;2;338695;1.0;345140;1;351250;0;351594
c_ea_C05_justice_chinp04;6681;66067;1240;98792;9371;122614;2;127640;11;130368;5;133096;0;134739;1;135083;185;137752;0;143208;2;147424;2;150152;0;152880;0;155608;0;158336;0;161064;0;163792;0;166520;4;169248;0;171976;0;174704;2;177432;2;180160;0;182888;1;185616;2;188344;0;191072;35;193800;22;200248;23;211160;230;222072;315;232984;648;243896;149504;259768;4;281584;208666624;303400;180388626432;325216;0;337267;2;338696;1.0;345144;1;351251;0;351595
c_ea_C05_justice_chinp05;6682;66071;1241;98796;8685;122616;2;127641;11;130369;5;133097;0;134739;1;135083;185;137754;0;143210;2;147425;2;150153;0;152881;0;155609;0;158337;0;161065;5;163793;0;166521;0;169249;0;171977;0;174705;11;177433;0;180161;0;182889;1;185617;6;188345;0;191073;35;193801;33;200252;24;211164;230;222076;313;232988;658;243900;88064;259776;0;281592;137363456;303408;180388626432;325224;0;337267;2;338697;1.0;345148;1;351251;0;351595
c_ea_C05_justice_chinp06;6683;66075;1242;98800;8682;122618;2;127642;11;130370;5;133098;0;134739;1;135083;185;137756;0;143212;2;147426;2;150154;0;152882;0;155610;0;158338;0;161066;1;163794;0;166522;3;169250;0;171978;0;174706;10;177434;0;180162;0;182890;0;185618;3;188346;0;191074;35;193802;19;200256;25;211168;224;222080;316;232992;647;243904;202752;259784;0;281600;5242880;303416;180388626432;325232;0;337267;2;338698;1.0;345152;1;351251;0;351595
